-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2014 through 03/10/2024 in LST
Location: latitude  48.1351   longitude 11.582 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 616.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS
2018,9,24,3.82,7.57,78.88,3.64,301.0,95.65
2018,9,25,4.55,6.35,74.04,1.98,35.6,96.33
2018,9,26,4.54,8.64,67.18,1.66,147.1,96.12
2018,9,27,4.66,13.6,63.44,1.8,191.6,95.65
2018,9,28,4.24,13.2,74.15,2.78,299.5,95.0
2018,9,29,4.09,9.34,77.25,3.03,71.8,95.24
2018,9,30,4.26,10.95,84.2,1.67,185.5,94.54
2018,10,1,2.17,8.69,90.03,2.78,300.5,94.25
2018,10,2,2.87,7.09,78.58,3.81,270.1,94.94
2018,10,3,1.89,9.39,87.88,3.58,266.1,95.23
2018,10,4,4.01,9.83,81.65,1.76,87.3,95.44
2018,10,5,4.01,11.79,82.77,1.66,128.0,94.91
2018,10,6,3.06,13.79,77.71,1.81,201.2,94.29
2018,10,7,2.82,13.91,89.28,1.71,177.6,94.35
2018,10,8,2.0,12.5,88.77,2.34,87.7,94.84
2018,10,9,2.23,12.33,87.5,1.6,85.0,95.0
2018,10,10,2.87,13.45,82.46,2.42,138.4,94.73
2018,10,11,3.61,14.48,76.45,2.27,161.7,94.54
2018,10,12,3.51,15.25,79.13,2.02,180.1,95.18
2018,10,13,3.55,14.83,78.44,2.29,121.6,94.99
2018,10,14,3.49,13.97,74.01,2.7,173.3,94.43
2018,10,15,3.34,14.26,70.46,2.33,171.3,94.39
2018,10,16,3.3,13.16,73.71,1.9,230.9,94.7
2018,10,17,3.21,12.89,75.32,1.66,105.0,94.73
2018,10,18,2.82,12.26,78.58,1.27,63.0,94.77
2018,10,19,2.45,10.61,87.53,1.95,87.7,94.98
2018,10,20,1.89,10.1,86.96,1.4,308.4,95.45
2018,10,21,2.79,7.11,80.67,2.06,69.3,95.46
2018,10,22,3.04,6.16,81.28,2.11,61.7,95.45
2018,10,23,1.24,8.19,77.49,4.29,265.7,95.27
2018,10,24,0.75,9.13,87.79,6.51,273.0,94.88
2018,10,25,1.41,10.06,92.42,3.3,276.3,94.71
2018,10,26,2.57,9.64,84.15,1.64,256.3,93.91
2018,10,27,0.64,3.9,95.94,1.91,9.8,93.54
2018,10,28,0.49,1.33,98.14,2.91,19.7,93.14
2018,10,29,0.63,6.31,97.52,3.34,93.0,92.57
2018,10,30,0.96,6.52,80.21,3.39,189.9,92.89
2018,10,31,1.87,6.06,83.27,2.57,142.2,94.39
2018,11,1,1.47,8.52,89.2,2.04,165.2,94.18
2018,11,2,1.61,6.94,95.08,1.4,29.8,94.95
2018,11,3,0.96,7.74,93.54,1.9,59.5,95.21
2018,11,4,0.8,8.97,95.0,1.72,107.8,94.44
2018,11,5,1.56,11.01,84.07,2.74,157.4,93.95
2018,11,6,1.66,10.96,83.96,2.66,169.9,93.88
2018,11,7,2.03,10.28,83.95,1.49,193.7,94.12
2018,11,8,1.11,8.41,93.18,1.79,60.6,94.78
2018,11,9,0.74,7.49,92.17,1.47,138.0,94.41
2018,11,10,1.11,7.88,87.17,1.66,161.0,93.97
2018,11,11,1.21,8.63,87.87,1.94,175.9,94.33
2018,11,12,1.63,9.37,86.75,1.82,170.1,94.79
2018,11,13,0.5,8.17,90.63,2.25,251.6,95.43
2018,11,14,1.05,6.39,92.59,1.72,99.0,95.66
2018,11,15,0.66,3.92,84.84,1.85,90.0,95.35
2018,11,16,1.76,1.18,89.5,2.87,80.0,95.4
2018,11,17,2.05,0.63,84.93,4.28,80.5,95.31
2018,11,18,1.99,-0.65,88.09,3.02,68.3,94.86
2018,11,19,0.79,-1.64,90.97,4.02,72.3,93.84
2018,11,20,1.12,0.14,89.43,3.02,88.2,93.37
2018,11,21,0.44,0.27,92.38,1.91,77.4,94.06
2018,11,22,0.84,1.78,91.54,1.06,130.8,94.62
2018,11,23,0.81,2.5,92.29,2.14,111.8,94.56
2018,11,24,0.83,3.24,96.14,1.85,194.6,94.1
2018,11,25,0.75,2.84,95.21,2.29,77.3,93.64
2018,11,26,0.3,0.96,97.66,1.6,31.0,93.37
2018,11,27,0.43,-0.95,96.86,1.25,324.7,94.35
2018,11,28,0.87,-2.82,95.0,2.06,122.8,95.1
2018,11,29,1.3,-0.68,85.11,2.4,135.7,94.78
2018,11,30,0.53,2.26,95.54,1.66,221.6,94.32
2018,12,1,1.04,2.83,96.71,1.82,239.9,94.49
2018,12,2,0.48,3.68,92.05,3.44,220.2,93.85
2018,12,3,0.66,9.26,91.32,5.01,247.4,93.68
2018,12,4,0.77,5.82,94.34,4.05,278.6,94.56
2018,12,5,0.65,2.96,91.8,1.72,121.6,95.17
2018,12,6,0.65,5.36,96.66,2.68,231.4,94.8
2018,12,7,0.86,7.59,90.03,3.0,244.4,94.25
2018,12,8,1.03,4.46,81.56,6.73,257.7,93.96
2018,12,9,0.41,4.85,88.4,7.28,258.9,93.34
2018,12,10,0.75,1.63,94.38,5.65,280.9,94.47
2018,12,11,0.73,-0.29,93.97,4.58,277.7,94.74
2018,12,12,0.54,-1.85,96.21,2.37,295.4,94.77
2018,12,13,0.34,-3.53,92.96,2.93,82.5,94.23
2018,12,14,0.28,-5.59,89.03,1.7,96.9,94.44
2018,12,15,0.36,-4.46,86.61,1.82,93.5,94.87
2018,12,16,0.4,-3.74,89.75,2.01,198.6,94.15
2018,12,17,0.76,-0.25,91.14,1.96,239.5,94.83
2018,12,18,1.24,-0.66,95.91,2.26,171.8,95.18
2018,12,19,0.36,-0.46,87.47,2.11,189.8,94.49
2018,12,20,0.89,1.16,93.35,2.72,236.8,94.58
2018,12,21,0.36,2.89,88.23,4.83,232.1,94.39
2018,12,22,0.58,7.16,91.67,6.88,262.1,94.47
2018,12,23,0.53,6.15,92.85,4.84,259.4,94.86
2018,12,24,0.73,3.38,94.46,4.96,288.7,94.99
2018,12,25,0.82,-1.75,94.68,2.55,272.3,95.96
2018,12,26,0.96,-1.72,80.91,2.01,250.5,95.76
2018,12,27,1.02,0.77,72.56,1.5,195.9,95.36
2018,12,28,1.34,0.05,84.6,2.28,271.9,95.39
2018,12,29,0.78,-1.31,92.25,2.47,272.0,95.69
2018,12,30,0.57,0.68,95.44,5.46,271.8,95.61
2018,12,31,0.45,0.38,98.38,2.73,261.3,95.86
2019,1,1,0.49,1.09,96.86,4.54,261.5,95.44
2019,1,2,0.75,-1.52,94.04,5.87,305.6,95.28
2019,1,3,1.07,-3.82,90.53,3.98,299.2,95.86
2019,1,4,0.37,-2.71,95.03,3.83,279.9,95.81
2019,1,5,0.3,-1.0,96.52,6.6,266.7,95.19
2019,1,6,0.47,-0.04,98.65,4.2,287.2,95.34
2019,1,7,0.48,-0.8,98.82,3.47,278.5,95.59
2019,1,8,0.65,-0.38,97.2,6.91,260.8,94.26
2019,1,9,0.43,-1.32,97.69,5.71,291.2,93.66
2019,1,10,0.44,-3.43,98.76,3.12,320.0,94.46
2019,1,11,0.57,-6.41,98.23,3.32,255.9,94.91
2019,1,12,0.6,-1.27,97.25,5.71,256.2,94.68
2019,1,13,0.26,0.31,97.85,6.8,258.9,93.59
2019,1,14,0.56,0.05,98.35,5.53,287.6,93.55
2019,1,15,1.0,-1.29,96.76,4.72,261.9,94.65
2019,1,16,1.63,-2.91,82.38,2.95,221.4,94.17
2019,1,17,0.95,-0.66,94.78,3.74,228.8,93.64
2019,1,18,1.22,-3.38,95.2,2.96,282.8,94.36
2019,1,19,1.4,-8.3,97.14,1.89,122.9,94.18
2019,1,20,1.3,-7.01,92.54,1.67,161.2,94.1
2019,1,21,1.28,-6.44,98.22,1.5,94.6,94.47
2019,1,22,0.72,-6.75,97.21,1.68,147.5,93.69
2019,1,23,0.57,-7.23,95.62,1.15,82.1,92.53
2019,1,24,1.01,-6.99,95.48,1.37,268.9,93.35
2019,1,25,1.14,-7.8,96.25,2.81,263.2,94.1
2019,1,26,0.93,-2.02,95.03,4.62,246.1,93.8
2019,1,27,1.24,-0.95,92.95,2.66,195.1,92.46
2019,1,28,1.15,-0.5,95.06,5.26,257.6,92.58
2019,1,29,1.25,-3.32,96.02,2.94,259.0,93.27
2019,1,30,1.3,-5.16,94.77,2.46,203.0,92.56
2019,1,31,1.88,-5.09,92.78,2.32,153.7,92.62
2019,2,1,0.76,-1.23,97.64,2.48,136.8,92.0
2019,2,2,1.21,0.14,97.4,1.24,326.8,92.38
2019,2,3,0.33,-1.52,98.02,3.63,303.6,93.75
2019,2,4,2.08,-4.94,97.64,2.04,143.9,95.41
2019,2,5,1.33,-5.75,89.86,1.9,222.6,95.41
2019,2,6,1.77,-4.93,77.89,1.89,150.5,95.22
2019,2,7,1.11,-2.79,94.45,2.89,223.0,94.45
2019,2,8,2.63,-0.22,92.49,2.74,207.7,94.59
2019,2,9,2.33,0.11,94.27,3.47,231.7,94.25
2019,2,10,1.45,0.97,90.33,3.75,200.4,93.48
2019,2,11,1.08,0.06,96.6,6.1,274.2,94.2
2019,2,12,1.29,-1.46,95.15,3.88,281.9,95.76
2019,2,13,2.8,-2.19,84.54,2.13,209.3,96.23
2019,2,14,2.74,1.62,68.65,1.55,203.2,96.22
2019,2,15,3.06,1.31,67.01,2.52,143.3,96.0
2019,2,16,3.17,2.53,61.33,2.2,206.4,95.58
2019,2,17,3.24,4.08,48.26,2.16,207.5,95.3
2019,2,18,3.13,2.98,55.05,2.05,207.3,94.85
2019,2,19,2.27,3.04,85.64,3.12,248.4,94.79
2019,2,20,2.27,3.89,92.55,1.59,257.5,95.12
2019,2,21,2.24,3.7,91.59,2.54,262.7,95.43
2019,2,22,1.44,3.55,94.81,3.38,328.8,95.85
2019,2,23,3.41,-1.94,83.85,3.21,96.7,96.39
2019,2,24,2.88,-0.57,65.68,2.24,109.4,96.32
2019,2,25,3.49,3.82,71.5,1.88,125.3,96.3
2019,2,26,3.43,6.73,67.65,1.54,255.7,95.99
2019,2,27,3.65,6.76,62.65,1.79,215.3,95.45
2019,2,28,3.61,7.37,76.47,4.73,259.3,94.57
2019,3,1,1.29,5.2,93.85,4.47,264.4,94.28
2019,3,2,1.26,4.39,91.14,3.51,267.6,94.51
2019,3,3,2.59,6.01,82.26,3.66,243.0,94.3
2019,3,4,1.37,5.6,78.6,5.69,245.8,93.31
2019,3,5,2.11,4.38,83.98,5.38,257.0,93.9
2019,3,6,3.04,5.73,83.22,2.95,172.5,93.78
2019,3,7,1.53,6.21,85.42,3.56,230.9,93.36
2019,3,8,2.62,4.61,86.9,3.89,250.9,94.33
2019,3,9,1.87,6.65,82.83,6.19,252.7,94.55
2019,3,10,1.7,8.44,83.77,7.61,262.6,94.07
2019,3,11,2.3,1.33,82.28,6.19,269.8,94.56
2019,3,12,4.05,2.43,76.95,3.75,250.5,94.73
2019,3,13,2.78,3.74,78.54,5.63,254.7,93.97
2019,3,14,1.31,2.61,89.12,6.33,252.0,93.73
2019,3,15,1.13,4.79,93.38,6.86,256.1,93.81
2019,3,16,2.71,8.38,82.9,6.71,260.2,94.08
2019,3,17,3.42,8.1,71.99,3.85,260.5,93.62
2019,3,18,2.86,2.35,84.95,3.49,271.3,94.51
2019,3,19,3.4,1.7,80.62,1.89,333.6,95.27
2019,3,20,4.93,2.63,66.75,1.63,87.7,95.91
2019,3,21,5.04,3.31,73.67,3.1,94.5,95.9
2019,3,22,4.73,6.92,70.99,1.95,96.8,95.63
2019,3,23,4.86,9.69,63.29,1.77,285.1,95.43
2019,3,24,4.56,10.12,71.94,1.59,325.4,94.99
2019,3,25,3.07,4.58,84.35,4.23,294.3,94.7
2019,3,26,2.98,2.62,82.03,2.5,316.9,95.35
2019,3,27,2.65,3.42,82.76,1.62,347.9,95.69
2019,3,28,3.88,5.38,78.16,1.66,69.1,95.88
2019,3,29,5.31,6.95,80.24,2.99,92.3,95.64
2019,3,30,5.52,9.23,66.0,1.66,129.2,95.12
2019,3,31,4.98,9.57,68.72,2.28,77.0,94.76
2019,4,1,4.85,8.05,84.05,3.57,70.0,94.54
2019,4,2,4.88,10.49,73.34,1.91,173.7,93.91
2019,4,3,4.61,10.55,73.27,2.35,188.9,93.14
2019,4,4,3.07,7.47,81.26,3.17,189.7,92.65
2019,4,5,1.85,5.36,88.07,1.58,40.6,93.22
2019,4,6,3.96,8.49,84.33,2.41,77.6,93.2
2019,4,7,4.43,8.49,84.13,1.39,344.0,93.22
2019,4,8,2.92,7.32,90.69,2.02,264.9,93.74
2019,4,9,2.75,9.32,85.07,2.12,71.2,93.67
2019,4,10,2.61,8.01,90.79,2.51,49.6,93.68
2019,4,11,3.3,5.56,89.66,2.83,67.6,94.28
2019,4,12,3.85,3.82,76.14,3.02,62.8,94.54
2019,4,13,4.24,3.57,77.94,2.79,68.9,94.47
2019,4,14,4.21,4.02,84.13,3.14,57.2,94.49
2019,4,15,5.8,6.6,82.5,2.86,80.7,94.85
2019,4,16,6.03,8.91,73.47,1.93,103.7,94.54
2019,4,17,5.74,9.65,71.13,2.7,87.1,94.93
2019,4,18,6.34,10.09,75.76,3.8,87.4,95.08
2019,4,19,6.77,11.62,72.11,2.81,99.5,95.44
2019,4,20,6.89,11.95,69.92,2.67,93.6,95.38
2019,4,21,6.8,11.92,68.23,3.16,89.1,94.75
2019,4,22,6.53,12.34,70.5,3.56,94.0,93.76
2019,4,23,4.1,11.47,77.87,2.99,137.3,93.07
2019,4,24,5.84,15.0,70.11,3.38,184.7,93.45
2019,4,25,6.17,14.86,70.09,2.77,167.5,94.0
2019,4,26,1.95,8.99,85.8,3.3,265.6,94.19
2019,4,27,4.45,7.8,83.88,3.05,257.6,94.47
2019,4,28,4.39,5.52,80.29,2.41,291.6,94.65
2019,4,29,2.99,5.15,88.85,2.89,309.6,94.67
2019,4,30,3.7,7.02,86.33,3.38,282.6,94.5
2019,5,1,6.27,9.74,67.84,1.87,287.8,94.36
2019,5,2,5.88,11.25,69.22,3.1,252.1,93.84
2019,5,3,3.08,8.77,84.04,2.83,286.4,93.81
2019,5,4,2.66,5.91,85.8,3.2,294.7,93.51
2019,5,5,3.58,2.18,85.7,2.63,3.3,94.12
2019,5,6,4.36,4.05,76.37,2.23,316.6,94.58
2019,5,7,5.71,6.17,70.58,1.7,142.0,94.55
2019,5,8,3.1,9.75,77.51,1.96,166.0,93.6
2019,5,9,5.04,10.73,75.35,3.33,257.4,93.3
2019,5,10,4.32,10.25,80.93,2.71,261.9,94.01
2019,5,11,3.34,10.13,88.39,2.81,235.2,94.06
2019,5,12,3.0,5.47,90.31,3.29,330.5,95.23
2019,5,13,6.27,6.85,76.74,2.77,42.7,95.8
2019,5,14,5.52,5.26,73.79,3.01,35.4,95.36
2019,5,15,4.61,5.46,82.66,2.19,21.7,94.81
2019,5,16,2.92,6.81,84.52,1.82,58.5,94.2
2019,5,17,6.97,11.19,78.66,2.36,86.4,93.56
2019,5,18,6.29,12.9,73.51,1.97,117.3,93.37
2019,5,19,6.43,13.96,77.31,1.75,87.1,93.16
2019,5,20,1.89,11.52,94.12,2.61,265.0,93.12
2019,5,21,1.89,10.39,91.85,6.15,259.4,93.69
2019,5,22,2.36,11.05,88.67,3.72,284.9,94.52
2019,5,23,7.35,11.78,74.97,1.73,12.5,94.68
2019,5,24,7.28,14.52,63.92,1.58,101.7,94.35
2019,5,25,4.88,14.52,75.89,1.38,297.7,94.34
2019,5,26,5.84,15.05,77.54,1.22,306.6,94.39
2019,5,27,4.88,15.02,80.16,1.22,37.0,93.9
2019,5,28,2.83,11.18,92.64,2.8,272.7,93.67
2019,5,29,3.77,9.61,90.55,2.46,340.2,94.6
2019,5,30,6.69,12.24,72.13,1.41,312.5,95.32
2019,5,31,4.66,13.95,75.51,1.61,279.9,95.37
2019,6,1,7.45,17.01,73.63,1.96,116.4,95.14
2019,6,2,8.01,18.82,73.6,2.53,112.6,94.75
2019,6,3,7.82,20.45,65.82,1.45,122.0,94.49
2019,6,4,7.69,19.76,73.79,2.21,110.6,94.25
2019,6,5,7.83,20.32,73.92,2.27,114.6,93.73
2019,6,6,4.76,16.11,83.58,3.15,298.1,94.06
2019,6,7,8.03,18.16,73.61,2.57,121.5,94.21
2019,6,8,6.41,14.81,71.84,2.25,292.6,95.18
2019,6,9,5.53,17.68,77.66,2.04,68.3,94.95
2019,6,10,4.37,19.29,84.17,1.6,93.6,94.16
2019,6,11,4.51,18.96,82.76,1.78,38.3,93.83
2019,6,12,3.29,17.43,83.55,2.43,306.5,93.91
2019,6,13,7.6,17.3,78.96,1.74,9.6,94.4
2019,6,14,7.02,21.36,70.34,2.53,107.9,94.46
2019,6,15,6.05,19.31,78.27,3.1,288.8,94.31
2019,6,16,3.92,16.38,83.89,2.65,308.2,94.88
2019,6,17,7.09,17.78,79.96,2.63,75.0,94.82
2019,6,18,7.78,20.56,73.58,1.06,57.7,94.46
2019,6,19,7.67,21.44,66.65,1.73,200.9,94.19
2019,6,20,4.68,18.59,81.6,1.67,264.9,94.29
2019,6,21,5.79,17.57,84.07,1.55,337.9,94.65
2019,6,22,4.18,17.37,89.17,1.96,48.7,94.51
2019,6,23,5.08,17.83,87.33,1.9,59.5,94.67
2019,6,24,8.0,19.9,80.3,3.3,87.7,94.94
2019,6,25,7.91,23.37,72.96,1.59,104.1,95.02
2019,6,26,8.0,28.41,50.82,1.52,352.1,95.25
2019,6,27,7.64,24.85,71.42,2.41,314.9,95.16
2019,6,28,8.33,20.17,64.35,1.48,21.7,95.1
2019,6,29,8.23,20.99,67.23,2.61,93.1,94.91
2019,6,30,8.21,23.66,72.93,2.51,240.6,94.69
2019,7,1,5.42,23.16,82.01,2.4,239.8,94.67
2019,7,2,7.17,19.26,80.66,1.69,330.0,94.81
2019,7,3,7.21,18.18,66.21,1.63,33.6,94.91
2019,7,4,8.24,19.26,61.12,1.14,15.7,94.93
2019,7,5,6.9,19.62,65.96,2.23,283.3,94.67
2019,7,6,6.48,21.22,72.46,2.83,259.9,94.24
2019,7,7,4.2,18.19,85.91,2.64,289.4,94.15
2019,7,8,4.7,14.78,83.24,1.81,291.7,94.53
2019,7,9,5.7,14.5,71.52,2.02,339.7,94.58
2019,7,10,7.67,14.12,65.46,1.58,334.9,94.69
2019,7,11,3.25,14.49,77.7,1.93,258.8,94.46
2019,7,12,4.36,15.66,86.49,2.51,258.2,94.27
2019,7,13,3.73,14.39,88.0,3.6,284.9,94.43
2019,7,14,5.19,15.04,83.61,1.92,0.6,94.46
2019,7,15,5.38,16.36,76.15,2.4,63.4,94.4
2019,7,16,7.52,16.92,72.06,2.3,295.8,94.55
2019,7,17,6.98,18.58,69.41,1.69,291.8,94.3
2019,7,18,6.09,19.22,67.71,1.77,273.4,94.25
2019,7,19,5.03,20.15,70.52,1.54,244.9,94.51
2019,7,20,6.31,22.15,73.97,1.78,221.8,94.54
2019,7,21,5.47,20.21,85.24,2.2,250.1,95.01
2019,7,22,6.63,22.1,69.52,1.58,283.6,95.27
2019,7,23,7.6,22.98,63.22,1.81,83.2,95.05
2019,7,24,7.66,25.71,59.27,1.46,97.1,94.7
2019,7,25,7.19,26.46,57.38,2.05,92.8,94.6
2019,7,26,6.4,27.12,54.19,1.31,119.9,94.06
2019,7,27,4.23,20.06,86.46,1.26,233.7,93.37
2019,7,28,2.7,17.58,94.42,1.95,313.2,93.08
2019,7,29,2.06,17.67,88.51,2.61,280.2,93.99
2019,7,30,4.98,20.36,78.18,1.56,291.4,94.32
2019,7,31,2.8,16.58,84.39,2.27,277.3,94.65
2019,8,1,5.82,19.01,73.49,1.62,352.8,94.64
2019,8,2,4.74,17.87,76.97,1.86,310.0,94.39
2019,8,3,3.74,16.03,86.12,2.8,276.0,94.48
2019,8,4,6.32,17.96,74.75,1.59,292.1,94.6
2019,8,5,4.46,19.53,75.35,1.9,221.8,94.4
2019,8,6,5.31,20.09,84.16,2.22,241.6,94.29
2019,8,7,1.99,19.57,85.18,1.92,259.7,94.04
2019,8,8,5.78,19.12,78.4,1.7,268.7,94.36
2019,8,9,6.48,22.16,70.65,1.69,175.0,94.29
2019,8,10,2.8,20.0,84.88,2.42,277.5,94.61
2019,8,11,6.79,20.65,81.5,2.49,81.0,94.54
2019,8,12,1.77,15.85,90.19,2.57,329.0,94.59
2019,8,13,4.23,14.78,84.69,1.91,286.1,94.76
2019,8,14,5.2,14.6,73.57,1.78,266.1,94.78
2019,8,15,3.84,14.86,80.74,2.61,233.3,94.54
2019,8,16,5.51,15.85,79.39,2.36,271.7,94.73
2019,8,17,3.59,18.07,73.51,1.75,210.3,94.44
2019,8,18,6.62,23.07,66.6,1.58,211.3,94.17
2019,8,19,3.29,18.79,87.66,1.56,275.8,94.64
2019,8,20,1.3,16.57,91.08,2.23,339.3,94.98
2019,8,21,4.92,14.14,86.5,2.12,59.4,95.56
2019,8,22,5.52,15.63,84.36,2.68,70.5,95.32
2019,8,23,5.05,17.37,85.79,2.36,74.2,95.26
2019,8,24,5.29,20.67,78.96,1.1,74.5,94.91
2019,8,25,4.93,20.99,79.39,1.01,254.4,94.85
2019,8,26,5.31,21.06,74.16,1.35,119.3,94.83
2019,8,27,5.57,21.66,68.33,1.33,211.5,94.72
2019,8,28,4.81,22.01,68.89,1.53,195.2,94.66
2019,8,29,3.33,19.86,80.37,1.33,229.9,94.93
2019,8,30,5.47,20.54,76.52,1.86,94.9,95.08
2019,8,31,5.62,21.34,75.29,1.29,184.6,94.55
2019,9,1,4.14,19.93,79.75,2.59,277.3,94.34
2019,9,2,3.42,13.64,92.38,1.87,319.4,94.95
2019,9,3,5.92,14.23,69.11,1.55,256.9,95.28
2019,9,4,5.9,16.25,64.72,1.71,183.7,94.71
2019,9,5,2.04,13.18,88.18,2.66,285.6,94.69
2019,9,6,2.59,11.35,90.06,1.98,69.6,94.96
2019,9,7,2.72,11.51,88.87,1.89,300.0,94.71
2019,9,8,1.08,8.99,92.59,2.78,242.9,94.4
2019,9,9,1.6,9.44,90.33,3.02,255.6,94.32
2019,9,10,4.64,12.0,78.45,1.9,74.8,94.59
2019,9,11,4.96,14.16,75.51,1.07,338.6,95.16
2019,9,12,4.36,15.63,76.97,1.91,259.6,95.85
2019,9,13,4.76,17.04,78.81,1.87,273.0,95.95
2019,9,14,4.1,17.27,84.51,1.99,76.9,95.78
2019,9,15,5.02,17.89,85.81,1.86,238.5,95.28
2019,9,16,4.14,18.13,86.18,2.15,278.8,94.85
2019,9,17,2.59,14.67,84.19,2.59,298.6,94.72
2019,9,18,5.15,10.3,71.06,1.91,29.6,95.13
2019,9,19,4.96,9.02,69.12,2.02,52.2,95.4
2019,9,20,4.38,8.53,73.65,2.44,90.5,95.43
2019,9,21,4.81,11.31,77.98,2.37,96.9,94.83
2019,9,22,3.29,13.41,80.22,1.67,176.8,94.17
2019,9,23,1.11,11.82,93.48,3.34,254.7,94.38
2019,9,24,3.08,12.68,83.87,1.72,198.6,94.27
2019,9,25,2.92,12.75,88.07,2.83,253.4,94.01
2019,9,26,1.94,13.55,88.36,2.61,250.6,94.37
2019,9,27,2.54,15.36,87.81,1.91,246.0,94.41
2019,9,28,2.99,13.49,84.75,2.82,260.7,94.61
2019,9,29,4.27,15.06,77.09,2.51,235.7,94.08
2019,9,30,2.97,14.17,76.53,5.46,267.7,94.12
2019,10,1,3.23,14.75,75.0,2.02,226.4,93.8
2019,10,2,1.82,10.95,93.47,3.48,259.7,93.74
2019,10,3,2.41,6.86,81.92,2.76,272.8,94.55
2019,10,4,1.63,7.89,81.69,2.98,234.8,94.03
2019,10,5,1.75,8.59,90.35,3.93,281.1,94.11
2019,10,6,1.64,7.66,87.39,1.72,106.9,94.31
2019,10,7,1.6,7.11,94.44,1.33,275.2,94.47
2019,10,8,1.61,10.24,83.45,2.65,231.8,94.29
2019,10,9,0.59,11.28,92.07,3.13,263.7,94.18
2019,10,10,2.05,9.43,86.57,4.14,254.8,94.62
2019,10,11,3.46,10.97,72.65,1.92,214.1,94.84
2019,10,12,3.42,14.0,68.3,2.0,215.0,94.66
2019,10,13,3.39,15.58,76.11,2.01,184.8,94.62
2019,10,14,3.45,15.69,78.84,1.97,179.0,94.41
2019,10,15,2.74,13.65,82.72,2.81,213.8,93.85
2019,10,16,3.29,10.34,75.33,3.07,235.2,94.45
2019,10,17,3.17,11.44,74.04,1.76,198.0,94.44
2019,10,18,2.01,12.56,78.6,1.64,200.8,94.28
2019,10,19,1.2,11.53,85.62,2.25,140.7,94.04
2019,10,20,2.16,14.09,80.25,2.7,186.4,94.0
2019,10,21,1.59,14.36,87.7,1.62,175.6,94.66
2019,10,22,1.71,12.55,90.79,1.19,39.7,95.06
2019,10,23,1.36,13.02,88.02,1.87,146.8,94.46
2019,10,24,1.63,12.56,87.63,1.99,238.3,94.16
2019,10,25,2.23,11.98,90.89,1.59,280.8,95.01
2019,10,26,2.54,12.38,79.18,1.86,212.4,94.95
2019,10,27,2.31,13.37,79.47,2.54,255.1,94.85
2019,10,28,1.23,8.69,94.36,1.66,14.5,94.75
2019,10,29,0.9,5.59,93.96,2.29,58.6,94.77
2019,10,30,1.27,4.39,88.81,3.05,72.7,95.09
2019,10,31,1.81,2.86,94.1,2.14,82.2,94.83
2019,11,1,0.84,6.88,92.01,1.39,132.4,94.12
2019,11,2,1.53,10.49,89.05,2.32,201.9,93.0
2019,11,3,0.93,8.64,93.19,2.36,190.9,92.06
2019,11,4,1.65,9.12,82.82,2.91,246.4,92.5
2019,11,5,1.18,4.24,94.84,2.36,195.0,92.87
2019,11,6,1.16,3.91,93.34,2.35,242.2,93.22
2019,11,7,1.85,4.93,84.87,1.85,189.9,93.33
2019,11,8,0.41,3.23,96.3,1.94,306.3,93.19
2019,11,9,1.1,1.97,94.62,2.53,235.6,93.75
2019,11,10,0.96,-0.02,91.19,1.26,139.8,93.91
2019,11,11,0.81,1.28,90.57,1.17,154.6,93.85
2019,11,12,0.93,2.03,92.92,1.26,234.9,93.53
2019,11,13,1.14,-0.49,97.79,1.66,229.8,93.22
2019,11,14,1.77,-1.82,94.64,2.8,136.2,93.21
2019,11,15,0.79,2.99,95.36,2.82,92.5,92.77
2019,11,16,0.81,2.5,89.53,1.47,118.1,93.64
2019,11,17,0.68,2.92,98.23,1.56,35.7,93.26
2019,11,18,1.65,2.11,91.53,1.54,260.2,93.79
2019,11,19,1.12,2.09,90.91,1.26,41.3,94.41
2019,11,20,0.68,1.86,95.57,1.29,54.9,94.22
2019,11,21,0.65,2.95,94.48,0.92,133.2,93.75
2019,11,22,0.65,2.77,93.29,2.01,165.0,93.64
2019,11,23,1.29,5.91,86.57,2.83,146.5,93.04
2019,11,24,0.92,6.78,89.33,2.03,175.8,93.43
2019,11,25,0.44,3.94,93.5,1.23,246.8,93.79
2019,11,26,0.92,5.41,95.23,1.56,168.9,93.72
2019,11,27,0.67,4.35,95.34,2.54,191.7,92.93
2019,11,28,0.97,5.87,88.51,3.75,241.5,93.04
2019,11,29,0.65,4.56,94.23,4.05,261.0,93.71
2019,11,30,1.11,-0.37,92.65,2.27,264.9,94.87
2019,12,1,0.48,-0.85,94.19,1.53,107.7,94.36
2019,12,2,0.82,-1.0,91.45,1.87,290.3,94.9
